Name,Categories,Tags,File URL,Direct URL,Featured Image URL,File Size,Excerpt,Content,Published,cf:custom_field_1,cf:custom_field_2
"June 27, 2016 - Agenda",Agendas > 2016 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/06-27-2016-village-board-mtg-agenda.pdf,,,,,,TRUE,,
"June 28, 2010 - Agenda",Agendas > 2010 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/06-28-2010-agenda.pdf,,,,,,TRUE,,
"June 28, 2021 - Agenda",Agendas > 2021 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/06-28-2021-agenda.pdf,,,,,,TRUE,,
"July 8, 2013 - Agenda",Agendas > 2013 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/07-08-2013-agenda.pdf,,,,,,TRUE,,
"July 8, 2015 - Agenda",Agendas > 2015 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/07-08-2015-pension-board-agenda.pdf,,,,,,TRUE,,
"July 8, 2019 - Agenda",Agendas > 2019 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/07-08-2019-agenda-1.pdf,,,,,,TRUE,,
"July 9, 2012 - Agenda",Agendas > 2012 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/07-09-2012-agenda.pdf,,,,,,TRUE,,
"July 9, 2018 - Agenda",Agendas > 2018 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/07-09-2018-agenda.pdf,,,,,,TRUE,,
"July 10, 2017 - Agenda",Agendas > 2017 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/07-10-2017-village-board-mtg-agenda.pdf,,,,,,TRUE,,
"July 11, 2011 - Agenda",Agendas > 2011 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/07-11-2011-agenda.pdf,,,,,,TRUE,,
"August 9, 2010 - Agenda",Agendas > 2010 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-09-2010-agenda.pdf,,,,,,TRUE,,
"August 9, 2021 - Agenda",Agendas > 2021 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-09-2021-agenda.pdf,,,,,,TRUE,,
"August 10, 2015 - Agenda",Agendas > 2015 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-10-2015-village-board-agenda.pdf,,,,,,TRUE,,
"August 10, 2020 - Agenda",Agendas > 2020 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-10-2020-agenda.pdf,,,,,,TRUE,,
"August 10, 2020 - Agenda",Agendas > 2020 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-10-2020-agenda-1.pdf,,,,,,TRUE,,
"August 12, 2013 - Agenda",Agendas > 2013 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-12-2013-agenda.pdf,,,,,,TRUE,,
"August 12, 2019 - Agenda",Agendas > 2019 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-12-2019-agenda.pdf,,,,,,TRUE,,
"August 13, 2018 - Agenda",Agendas > 2018 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-13-2018-agenda.pdf,,,,,,TRUE,,
"August 14, 2017 - Agenda",Agendas > 2017 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-14-2017-village-board-mtg-agenda.pdf,,,,,,TRUE,,
"August 22, 2011 - Agenda",Agendas > 2011 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-22-2011-agenda.pdf,,,,,,TRUE,,
"August 22, 2016 - Agenda",Agendas > 2016 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-22-2016-village-board-meeting-agenda.pdf,,,,,,TRUE,,
"August 23, 2010 - Agenda",Agendas > 2010 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-23-2010-agenda.pdf,,,,,,TRUE,,
"August 23, 2021 - Agenda",Agendas > 2021 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-23-2021-agenda.pdf,,,,,,TRUE,,
"August 23, 2021 - Agenda",Agendas > 2021 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-23-2021-amended-agenda.pdf,,,,,,TRUE,,
"August 24, 2015 - Agenda",Agendas > 2015 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-24-2015-village-board-agenda.pdf,,,,,,TRUE,,
"August 24, 2020 - Agenda",Agendas > 2020 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-24-2020-agenda.pdf,,,,,,TRUE,,
"August 25, 2014 - Agenda",Agendas > 2014 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-25-2014-agenda.pdf,,,,,,TRUE,,
"July 27, 2015 - Agenda",Agendas > 2015 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/07-27-2015-village-board-agenda.pdf,,,,,,TRUE,,
"July 27, 2020 - Agenda",Agendas > 2020 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/07-27-2020-agenda.pdf,,,,,,TRUE,,
"July 28, 2014 - Agenda",Agendas > 2014 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/07-28-2014-agenda.pdf,,,,,,TRUE,,
"July 31, 2017 - Agenda",Agendas > 2017 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/07-31-2017-village-board-mtg-agenda.pdf,,,,,,TRUE,,
"July 26, 2021 - Agenda",Agendas > 2021 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/07-26-2021-agenda.pdf,,,,,,TRUE,,
"July 30, 2018 - Agenda",Agendas > 2018 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/07-30-2018-agenda-comm-of-the-whole.pdf,,,,,,TRUE,,
"August 8, 2011 - Agenda",Agendas > 2011 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-08-2011-agenda.pdf,,,,,,TRUE,,
"August 8, 2016 - Agenda",Agendas > 2016 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-08-2016-village-board-meeting-agenda.pdf,,,,,,TRUE,,
"August 11, 2014 - Agenda",Agendas > 2014 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/8-11-2014-agenda.pdf,,,,,,TRUE,,
"September 8, 2014 - Agenda",Agendas > 2014 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-08-2014-agenda.pdf,,,,,,TRUE,,
"September 8, 2014 - Agenda",Agendas > 2014 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-08-2014-agenda-amended.pdf,,,,,,TRUE,,
"September 9, 2013 - Agenda",Agendas > 2013 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-09-2013-agenda.pdf,,,,,,TRUE,,
"September 9, 2019 - Agenda",Agendas > 2019 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-09-2019-agenda.pdf,,,,,,TRUE,,
"September 10, 2012 - Agenda",Agendas > 2012 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-10-2012-agenda.pdf,,,,,,TRUE,,
"September 10, 2018 - Agenda",Agendas > 2018 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-10-2018-agenda.pdf,,,,,,TRUE,,
"September 11, 2017 - Agenda",Agendas > 2017 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-11-2017-village-board-mtg-agenda.pdf,,,,,,TRUE,,
"September 12, 2011 - Agenda",Agendas > 2011 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-12-2011-agenda.pdf,,,,,,TRUE,,
"September 12, 2016 - Agenda",Agendas > 2016 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-12-2016-village-board-meeting-agenda.pdf,,,,,,TRUE,,
"September 13, 2010 - Agenda",Agendas > 2010 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-13-10-agenda.pdf,,,,,,TRUE,,
"September 14, 2015 - Agenda",Agendas > 2015 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-14-2015-revised-village-board-agenda.pdf,,,,,,TRUE,,
"September 14, 2015 - Agenda",Agendas > 2015 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-14-2015-village-board-meeting-agenda.pdf,,,,,,TRUE,,
"September 14, 2020 - Agenda",Agendas > 2020 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-14-2020-agenda.pdf,,,,,,TRUE,,
"September 22, 2014 - Agenda",Agendas > 2014 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-22-2014-agenda.pdf,,,,,,TRUE,,
"September 23, 2013 - Agenda",Agendas > 2013 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-23-2013-agenda.pdf,,,,,,TRUE,,
"September 23, 2019 - Agenda",Agendas > 2019 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-23-2019-agenda-1.pdf,,,,,,TRUE,,
"September 24, 2012 - Agenda",Agendas > 2012 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-24-2012-agenda.pdf,,,,,,TRUE,,
"September 24, 2018 - Agenda",Agendas > 2018 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-24-2018-agenda.pdf,,,,,,TRUE,,
"September 25, 2017 - Agenda",Agendas > 2017 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-25-2017-village-board-mtg-agenda.pdf,,,,,,TRUE,,
"August 26, 2013 - Agenda",Agendas > 2013 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-26-2013-agenda.pdf,,,,,,TRUE,,
"August 26, 2019 - Agenda",Agendas > 2019 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-26-2019-agenda.pdf,,,,,,TRUE,,
"August 27, 2012 - Agenda",Agendas > 2012 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-27-2012-agenda.pdf,,,,,,TRUE,,
"August 27, 2018 - Agenda",Agendas > 2018 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-27-2018-agenda.pdf,,,,,,TRUE,,
"August 28, 2017 - Agenda",Agendas > 2017 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/08-28-2017-village-board-mtg-agenda.pdf,,,,,,TRUE,,
"October 8, 2012 - Agenda",Agendas > 2012 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-08-2012-agenda.pdf,,,,,,TRUE,,
"October 8, 2018 - Agenda",Agendas > 2018 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-08-2018-agenda.pdf,,,,,,TRUE,,
"October 9, 2017 - Agenda",Agendas > 2017 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-09-2017-village-board-mtg-agenda.pdf,,,,,,TRUE,,
"October 10, 2011 - Agenda",Agendas > 2011 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-10-2011-agenda.pdf,,,,,,TRUE,,
"October 10, 2016 - Agenda",Agendas > 2016 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-10-2016-agenda.pdf,,,,,,TRUE,,
"October 11, 2010 - Agenda",Agendas > 2010 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-11-2010-agenda.pdf,,,,,,TRUE,,
"October 11, 2021 - Agenda",Agendas > 2021 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-11-2021-agenda.pdf,,,,,,TRUE,,
"October 12, 2015 - Agenda",Agendas > 2015 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-12-2015-village-board-meeting-agenda.pdf,,,,,,TRUE,,
"October 12, 2020 - Agenda",Agendas > 2020 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-12-2020-agenda.pdf,,,,,,TRUE,,
"October 13, 2014 - Agenda",Agendas > 2014 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-13-2014-agenda.pdf,,,,,,TRUE,,
"October 14, 2013 - Agenda",Agendas > 2013 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-14-2013-agenda.pdf,,,,,,TRUE,,
"October 14, 2019 - Agenda",Agendas > 2019 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-14-2019-agenda.pdf,,,,,,TRUE,,
"October 17, 2017 - Agenda",Agendas > 2017 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-17-2017-village-board-meeting-agenda.pdf,,,,,,TRUE,,
"October 22, 2012 - Agenda",Agendas > 2012 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-22-2012-agenda.pdf,,,,,,TRUE,,
"October 22, 2018 - Agenda",Agendas > 2018 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-22-2018-agenda.pdf,,,,,,TRUE,,
"October 23, 2017 - Agenda",Agendas > 2017 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-23-2017-amended-village-board-mtg-agenda.pdf,,,,,,TRUE,,
"October 23, 2017 - Agenda",Agendas > 2017 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-23-2017-village-board-mtg-agenda.pdf,,,,,,TRUE,,
"October 24, 2011 - Agenda",Agendas > 2011 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-24-2011-agenda.pdf,,,,,,TRUE,,
"September 26, 2011 - Agenda",Agendas > 2011 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-26-2011-agenda.pdf,,,,,,TRUE,,
"September 27, 2010 - Agenda",Agendas > 2010 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-27-2010-agenda.pdf,,,,,,TRUE,,
"September 28, 2015 - Agenda",Agendas > 2015 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-28-2015-village-board-meeting-agenda.pdf,,,,,,TRUE,,
"September 28, 2020 - Agenda",Agendas > 2020 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/09-28-2020-agenda.pdf,,,,,,TRUE,,
"September 13, 2020 - Agenda",Agendas > 2020 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/9-13-202021-agenda.pdf,,,,,,TRUE,,
"September 26, 2016 - Agenda",Agendas > 2016 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/9-26-2016-village-board-mtg-agenda.pdf,,,,,,TRUE,,
"September 27, 2020 - Agenda",Agendas > 2020 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/9-27-202021-agenda.pdf,,,,,,TRUE,,
"October 26, 2015 - Agenda",Agendas > 2015 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-26-2015-village-board-meeting-agenda.pdf,,,,,,TRUE,,
"October 26, 2020 - Agenda",Agendas > 2020 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-26-2020-agenda.pdf,,,,,,TRUE,,
"October 27, 2014 - Agenda",Agendas > 2014 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-27-2014-agenda.pdf,,,,,,TRUE,,
"October 28, 2013 - Agenda",Agendas > 2013 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-28-2013-agenda.pdf,,,,,,TRUE,,
"October 28, 2019 - Agenda",Agendas > 2019 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-28-2019-agenda.pdf,,,,,,TRUE,,
"November 8, 2010 - Agenda",Agendas > 2010 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-08-2010-agenda.pdf,,,,,,TRUE,,
"November 8, 2021 - Agenda",Agendas > 2021 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-08-2021-agenda.pdf,,,,,,TRUE,,
"November 9, 2015 - Agenda",Agendas > 2015 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-09-2015-village-board-agenda.pdf,,,,,,TRUE,,
"November 9, 2020 - Agenda",Agendas > 2020 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-09-2020-agenda.pdf,,,,,,TRUE,,
"November 10, 2014 - Agenda",Agendas > 2014 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-10-2014-agenda.pdf,,,,,,TRUE,,
"November 12, 2018 - Agenda",Agendas > 2018 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-12-2018-agenda.pdf,,,,,,TRUE,,
"November 13, 2013 - Agenda",Agendas > 2013 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-13-2013-agenda.pdf,,,,,,TRUE,,
"November 13, 2017 - Agenda",Agendas > 2017 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-13-2017-village-board-mtg-agenda.pdf,,,,,,TRUE,,
"November 14, 2011 - Agenda",Agendas > 2011 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-14-2011-agenda.pdf,,,,,,TRUE,,
"November 14, 2012 - Agenda",Agendas > 2012 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-14-2012-agenda.pdf,,,,,,TRUE,,
"November 14, 2016 - Agenda",Agendas > 2016 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-14-2016-village-board-meeting-agenda.pdf,,,,,,TRUE,,
"November 14, 2019 - Agenda",Agendas > 2019 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-14-2019-agenda.pdf,,,,,,TRUE,,
"November 22, 2010 - Agenda",Agendas > 2010 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-22-2010-agenda.pdf,,,,,,TRUE,,
"November 22, 2021 - Agenda",Agendas > 2021 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-22-2021-agenda.pdf,,,,,,TRUE,,
"November 23, 2015 - Agenda",Agendas > 2015 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-23-2015-village-board-agenda.pdf,,,,,,TRUE,,
"November 23, 2020 - Agenda",Agendas > 2020 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-23-2020-agenda.pdf,,,,,,TRUE,,
"November 24, 2014 - Agenda",Agendas > 2014 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-24-2014-agenda.pdf,,,,,,TRUE,,
"October 24, 2016 - Agenda",Agendas > 2016 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-24-2016-agenda.pdf,,,,,,TRUE,,
"October 25, 2010 - Agenda",Agendas > 2010 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-25-10-agenda.pdf,,,,,,TRUE,,
"October 25, 2021 - Agenda",Agendas > 2021 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/10-25-2021-agenda.pdf,,,,,,TRUE,,
"November 25, 2013 - Agenda",Agendas > 2013 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-25-2013-agenda.pdf,,,,,,TRUE,,
"November 25, 2019 - Agenda",Agendas > 2019 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-25-2019-agenda.pdf,,,,,,TRUE,,
"November 26, 2012 - Agenda",Agendas > 2012 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-26-2012-agenda.pdf,,,,,,TRUE,,
"November 26, 2018 - Agenda",Agendas > 2018 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-26-2018-agenda.pdf,,,,,,TRUE,,
"November 27, 2017 - Agenda",Agendas > 2017 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-27-2017-village-board-mtg-agenda.pdf,,,,,,TRUE,,
"November 28, 2011 - Agenda",Agendas > 2011 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-28-2011-agenda.pdf,,,,,,TRUE,,
"November 28, 2016 - Agenda",Agendas > 2016 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-28-2016-village-board-mtg-agenda.pdf,,,,,,TRUE,,
"November 30, 2011 - Agenda",Agendas > 2011 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-30-2011-agenda.pdf,,,,,,TRUE,,
"December 8, 2014 - Agenda",Agendas > 2014 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/12-08-2014-agenda.pdf,,,,,,TRUE,,
"December 9, 2013 - Agenda",Agendas > 2013 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/12-09-2013-agenda.pdf,,,,,,TRUE,,
"December 9, 2019 - Agenda",Agendas > 2019 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/12-09-2019-agenda.pdf,,,,,,TRUE,,
"December 10, 2012 - Agenda",Agendas > 2012 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/12-10-2012-agenda.pdf,,,,,,TRUE,,
"December 10, 2018 - Agenda",Agendas > 2018 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/12-10-2018-agenda.pdf,,,,,,TRUE,,
"December 11, 2017 - Agenda",Agendas > 2017 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/12-11-2017-village-board-meeting-agenda.pdf,,,,,,TRUE,,
"December 12, 2011 - Agenda",Agendas > 2011 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/12-12-2011-agenda.pdf,,,,,,TRUE,,
"December 12, 2016 - Agenda",Agendas > 2016 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/12-12-2016-agenda.pdf,,,,,,TRUE,,
"December 13, 2010 - Agenda",Agendas > 2010 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/12-13-2010-agenda.pdf,,,,,,TRUE,,
"December 13, 2021 - Agenda",Agendas > 2021 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/12-13-2021-agenda.pdf,,,,,,TRUE,,
"December 14, 2015 - Agenda",Agendas > 2015 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/12-14-2015-village-board-meeting-agenda.pdf,,,,,,TRUE,,
"December 14, 2020 - Agenda",Agendas > 2020 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/12-14-2020-agenda.pdf,,,,,,TRUE,,
"December 22, 2014 - Agenda",Agendas > 2014 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/12-22-2014-agenda-.pdf,,,,,,TRUE,,
"December 23, 2013 - Agenda",Agendas > 2013 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/12-23-2013-agenda.pdf,,,,,,TRUE,,
"December 23, 2019 - Agenda",Agendas > 2019 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/12-23-2019-agenda.pdf,,,,,,TRUE,,
"December 27, 2010 - Agenda",Agendas > 2010 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/12-27-2010-agenda.pdf,,,,,,TRUE,,
"November 24, 2014 - Agenda",Agendas > 2014 Agendas,,https://villageofcrete.org/wp-content/uploads/2022/06/11-24-2014-special-meeting-agenda.pdf,,,,,,TRUE,,
